2070,MELPERONA
2071,ESTEAGLATO DE PREDNISOLONA
2072,CIPRAZEPAM
2074,HEXESTROL
2075,FENAMIFURILO
2076,GUAIFILINA
2077,TERODILINA
2078,PROPIPOCAINA
208,DIMOXILINA
2080,CARBIFENO
2081,NIFURSEMIZONA
2082,NIFURMERONA
2083,INYECTABLE DE INSULINA BIFASICA
2084,VINTIAMOL
2086,HEXOBARBITAL
2087,ESTRAZINOL
2088,CARBAZOCINA
2091,NIFURDAZILO
2092,GUANOXIFENO
2093,CIPROLIDOL
2094,BOLANDIOL
2096,OXIBENZONA
2097,DIOXIBENZONA
2098,SULISOBENZONA
21,PIRIDOCAINA
210,CARBAZOCROMO
2101,DIOXATION
2103,CIACETACIDA
2105,AMPROLIO
2106,AMICARBALIDA
2107,DIMINAZENO
2108,HIALURONIDASA
2109,TILOSINA
211,BETAPRODINA
2110,METOFENAZATO
2111,BENCICLANO
2112,QUINETALATO
2113,CLOCORTOLONA
2114,TIOTIXENO
2115,BUTANILICAINA
2116,CLIOQUINOL
2117,ACIDO HIDROXITOLUICO
2118,IBUPROFENO
2119,IMOLAMINA
2120,METALIBURA
2121,NITRAZEPAM
2122,VERAPAMILO
2123,BUTRIPTILINA
2124,GUANOCTINA
2125,DOXICICLINA
2126,AZACOSTEROL
2127,DIFLUANAZINA
2128,HALOCARBANO
2129,PROPIPERONA
213,DIOXIFEDRINA
2130,CLORACETADOL
2131,TRICLOROETILENO
2132,FURFENOREX
2133,METICRANO
2134,GUAYAPATO
2135,TARTRATO DE HIDROXIPIRIDINA
2136,CLOTIAPINA
2137,LACTULOSA
2138,CLORURO DE OBIDOXIMA
214,OCTAMILAMINA
2140,NORFENEFRINA
2141,FLUSALAN
2142,EPINEFRINA
2143,SARCOLISINA
2144,INYECTABLE DE VASOPRESINA
2145,PECILOCINA
2146,BUCLOSAMIDA
2147,PROCARBAZINA
2148,PIFENATO
2149,NAFTAZONA
215,CLORQUINALDOL
2150,GUANACLINA
2151,CLOMOCICLINA
2152,PROPIRAM
2153,MEFRUSIDA
2154,IODURO DE MEBEZONIO
2156,KETAMINA
2157,NORGESTREL
2158,PIRIMITATO
2159,OXICLOZANIDA
2160,EMBUTRAMIDA
2161,PROGLUMIDA
2163,AMIQUINSINA
2164,AZUL DE QUINALDINA
2165,ACIDO MECLOFENAMICO
2166,CLORURO DE ALCURONIO
2167,FLUMETRAMIDA
2168,AMANTOCILINA
2169,TIAZESIM
2170,TEROXALENO
2171,METOQUIZINA
2173,CICLAZODONA
2174,DIFEMERINA
2175,OXAFLUMAZINA
2176,FENPROPOREX
2177,NAFTIDROFURILO
2178,METOPIMAZINA
2179,METILSULFATO DE TOLOCONIO
218,PRIMAQUINA
2180,METRIBOLONA
2181,NITRAZEPATO DE POTASIO
2183,LEPTACLINA
2184,CARBOCLORAL
2185,CINANSERINA
2189,DINSEDO
219,HIDROXIPETIDINA
2191,CIHEPTAMIDA
2192,MICAMICINA
2193,ACIDO NIXILICO
2194,ACIDO NIFLUMICO
2195,DIMETACRINA
2196,MONOMETACRINA
2197,FLAVAMINA
2198,CLORMECAINA
2199,METOMIDATO
22,FENTOLAMINA
2200,DIDROVALTRATO
2201,ACEVALTRATO
2202,CLOFENOTANO
2203,TIROGLOBULINA
2204,HEXACIPRONA
2205,CLOQUINOZINA
2206,DICARFENO
2207,HICANTONA
2208,TRIMOXAMINA
2209,SALAZOSULFATIAZOL
221,PENICILINA-BENETAMINA
2210,SULFASALAZINA
2211,DEXTRAN
2212,SALAZOSULFAMIDA
2213,RUTOSIDO
2214,CIANOCOBALAMINA (60CO)
2215,PIRIMETAMINA
2216,PIRIDOXINA
2217,MIFADOL
2218,QUATACAINA
222,IODOTIOURACILO
2221,MITOPODOZIDA
2222,BROQUINALDOL
2223,OXIRIDAZINA
2224,CLORAZEPATO DE DIPOTASIO
2225,GANFEXINA
2226,ROXARSONA
2227,SULFABENZO
2228,PIRANTEL
2229,ETILEFRINA
223,METILPENTINOL
2230,CETOTIAMINA
2231,CLEMASTINA
2232,LEUCINOCAINA
2233,ROXOPERONA
2234,NIRIDAZOL
2235,AUROTIOSULFATO DE SODIO
2236,NITARSONA
2237,CLOFLUPEROL
2238,CLOMIPRAMINA
2239,DROTAVERINA
224,PROCICLIDINA
2240,FENPIPRAMIDA
2241,FENPIPRANO
2242,PROSCILARIDINA
2243,RETINOL
2244,GLUCASPALDRATO DE SODIO
2245,CICOTIAMINA
2246,ACIDO ACEXAMICO
2247,AMICIBONA
2248,CLOFAZIMINA
2249,KETIMIPRAMINA
225,FUMAGILINA
2252,NONOXINOL
2253,DEMELVERINA
2254,TETROQUINONA
2255,TETRACOSACTIDA
2257,DAUNORUBICINA
2258,CICLOFENILO
2259,DESCINOLONA
226,BROMURO DE PROPANTELINA
2261,PROCLONOL
2262,CLOPERIDONA
2263,HALOPROGINA
2264,QUIPAZINA
2265,PICOSULFATO DE SODIO
2266,ALOBARBITAL
2268,ACIDO CICLOBUTOICO
2269,CIMEMOXINA
2270,CIPRODENATO
2272,CLORURO DE ISOMETAMIDIO
2273,ETAMOCICLINA
2274,CLOFEZONA
2275,CINOPENTAZONA
2276,AZAPROPAZONA
2277,FTALOFINA
2279,BUPIVACAINA
228,AMIKELINA
2280,ZOLERTINA
2281,GLICLOPIRAMIDA
2283,PIRROLNITRINA
2284,BUCOLOMO
2285,ACEFURTIAMINA
2287,CIPRENORFINA
2288,ETORFINA
2289,FORMOCORTAL
229,NICOFOLINA
2291,QUINPRENALINA
2292,RIMANTADINA
2293,RIFAMICINA
2294,ESTENBOLONA
2295,PIRITIONA CINCICA
2296,BUTETAMATO
2297,BENORILATO
2299,ACIDO CLAMIDOXICO
23,FENINDIONA
2300,NORBUDRINA
2302,ETABENZARONA
2303,MENBUTONA
2304,MITOTENAMINA
2306,FANTRIDONA
2307,BECLOMETASONA
2308,FLUCLOXACILINA
2309,TROXERUTINA
231,CLORURO DE TOLONIO
2311,FURSULTIAMINA
2314,NIFURATEL
2315,BECLOTIAMINA
2316,CIDOXEPINA
2317,DANTROLENO
2318,MITOGILINA
2319,CLOFENCICLAN
232,NEOMICINA
2320,ROLETAMIDA
2321,QUINAZOSINA
2322,MEDAZOMIDA
2323,RIFAMPICINA
2324,ACIDO ANFONELICO
2325,LENIQUINSINA
2327,AZATADINA
2328,ETONAM
2330,PIMOZIDA
2331,AZAPERONA
2332,DROPROPIZINA
2334,ENCLOMIFENO
2335,ZUCLOMIFENO
2336,BROCRESINA
2337,SUTILAINA
2338,IOTALAMATO (131I) DE SODIO
2339,ETOFURADINA
2340,MOXICUMONA
2341,CLONAZOLINA
2343,SULFAPIRAZOL
2344,IOTALAMATO (125I) DE SODIO
2346,PINOXEPINA
2348,BISOXATINA
235,PRAMOCAINA
2350,SOTALOL
2351,CLORURO DE CESIO (131CS)
2352,AMILORIDA
2353,ZOLAMINA
2355,ALIPAMIDA
2357,PIRIDOXILATO
2358,BROMURO DE OXITEFONIO
2359,SULPIRIDA
236,CLORTETRACICLINA
2360,LEVOMETIOMEPRAZINA
2361,DINIPROFILINA
2362,BROMURO DE TETRADONIO
2363,CLOBENZOREX
2364,OCTABENZONA
2366,DECITROPINA
2367,TIXADIL
2368,CICLACTATO
2369,IMICLOPAZINA
237,ECTILUREA
2370,OXIPURINOL
2371,NADIDA
2372,FOMOCAINA
2373,NORGESTRIENONA
2374,ETODROXICINA
2375,NIFURQUINAZOL
2376,MOLINDONA
2377,ACETERGAMINA
2378,METERGOLINA
2379,SULBENTINA
238,ANDROSTANOLONA
2380,METIZOLINA
2382,FENCLONINA
2386,GLIBENCLAMIDA
2387,PENTAGASTRINA
2388,CIPROXIMIDA
2389,RIBAMINOL
239,SOMATROPINA
2391,PERIMETAZINA
2393,MAFENIDA
2394,SULFORIDAZINA
2395,DIFLUCORTOLONA
2396,METILSULFATO DE FENCLEXONIO
2397,BITOSCANATO
2399,CALCITONINA
24,BROMURO DE AZAMETONIO
2401,NORFLURANO
2402,TALASTINA
2403,BENMOXINA
2405,PICODRALAZINA
2406,SULTROPONIO
2407,VANITIOLIDA
2409,OCTAVERINA
2410,MITOCLOMINA
2411,MINEPENTATO
2412,HIPROMELOSA
2413,FLUPROFENO
2414,BROMURO DE EMEPRONIO
2416,CELACEFATO
2418,BENSALAN
2419,TIOSALAN
242,SUSPENSION DE INSULINA CINC (COMPUESTA)
2421,SILANDRONA
2422,BENTIPIMINA
2423,CLOPERASTINA
2426,TIBROFAN
2427,ACIDO CROMOGLICICO
2428,DEPRODONA
2429,CICLOFENAZINA
2432,MECARBINATO
2433,IODURO DE FUBROGONIO
2434,TROPODIFENO
2435,OLIVOMICINA
2436,POLISAPONINA
2438,BENZOXIQUINA
2439,ACIDO CLOFIBRICO
2440,BROMURO DE PIRRALCONIO
2441,TRICLOFILINA
2443,NALMEXONA
2444,KEBUZONA
2446,ATOLIDA
2447,CINAMEDRINA
2448,CANRENOATO DE POTASIO
2449,VOLAZOCINA
245,DIHIDRALAZINA
2450,FLUPREDNIDENO
2451,ETAFENONA
2452,VISNAFILINA
2453,MITOGUAZONA
2454,MITOBRONITOL
2455,DICLOMETIDA
2456,METILSULFATO DE BEVONIO
2457,MENOCTONA
2458,AZIDOCILINA
2460,CREATINOLFOSFATO
2461,ALPRENOLOL
2462,CLOBUTINOL
2463,TRIBENOSIDO
2464,BOLDENONA
2465,BENZOCTAMINA
2466,ACIDO FEPENTOLICO
2467,DESOXIMETASONA
2468,DIMABEFILINA
2469,BEPIASTINA
247,FENPROCUMON
2470,PROPIZEPINA
2471,FURIDARONA
2473,GLOXAZONA
2474,OCTODRINA
2476,DECLOXIZINA
2478,MITOMALCINA
2479,BROMURO DE PENOCTONIO
248,PRIMIDONA
2480,AMBUSIDA
2481,APROTININA
2482,BROMURO DE CICLONIO
2484,CLIOXANIDA
2485,NITROXINILO
2488,DIACETAMATO
2489,BROMURO DE PANCURONIO
2491,TALOXIMINA
2493,OXOGESTONA
2495,MEQUIDOX
2496,FRUCTOSA FERRICA
2497,INDRILINA
2499,BROMURO DE PRIFINIO
25,HIDROXIPROCAINA
2500,CLOMACRAN
2501,MONENSINA
2502,AZARIBINA
2503,PARBENDAZOL
2504,SOTERENOL
2505,NOXIPTILINA
2506,OXPRENOLOL
2509,PIPROZOLINA
2512,TROPIRINA
2513,MILIPERTINA
2514,RIBOPRINA
2515,ANQUINATO
2516,CARBENICILINA
2517,MEDAZEPAM
2518,ACIDO IOBUTOICO
2519,ACIDO METIAZINICO
252,TIOACETAZONA
2520,CLOTIOXONA
2521,GEROQUINOL
2522,OXIFENTOREX
2523,PIMECLONA
2525,PROFADOL
2526,CLOPIDOL
2527,TIGESTOL
2528,CINGESTOL
2529,ESTEFIMICINA
253,FRAMICETINA
2531,LIDIMICINA
2536,HALOFENATO
2538,DIAMOCAINA
2539,ACIDO CLORINDANICO
2540,ACIDO CICROTOICO
2541,PIPRATECOL
2542,FLUALAMIDA
2543,MIANSERINA
2544,ORNIPRESINA
2545,METOSERPATO
2546,RACEFENICOL
2547,QUAZODINA
2548,TIOMERSAL
2549,POVIDONA
2550,CLINDAMICINA
2551,FLURAZEPAM
2552,TETRIDAMINA
2553,FOPIRTOLINA
2554,HOMOPIPRAMOL
2555,ETOLOREX
2557,BUFEXAMACO
2558,DEXIVACAINA
2559,ORGOTEINA
2560,NIVACORTOL
2561,CLOMEGESTONA
2562,NIFURFOLINA
2563,PODILFENO
2566,NICLOFOLAN
2567,RANIMICINA
2569,PIRIBEDIL
2570,METAMPICILINA
2571,ACIDO CANRENOICO
2573,NORTETRAZEPAM
2574,ESPIRGETINA
2576,FIPEXIDA
2577,FENSPIRIDA
2578,FLUOCINONIDA
2579,SALETAMIDA
2580,AZAQUINZOL
2581,PRAMIVERINA
2582,TOLQUINZOL
2583,CLETOQUINA
2584,BROMHEXINA
2585,SALBUTAMOL
2586,FETOXILATO
2587,FEDRILATO
2588,NIFURPIPONA
2589,MOQUIZONA
2590,GUANADREL
2592,DECOQUINATO
2593,PRAZOSINA
2594,CIROLEMICINA
2596,CLOGESTONA
2597,MITOTANO
2599,CARBOMERO
2600,CITENAMIDA
2601,CLOSTEBOL
2602,NORCLOSTEBOL
2603,DITAZOL
2605,MEBOLAZINA
2606,PIMEFILINA
2607,PROMOLATO
2608,RITODRINA
2609,AZASERINA
261,METESCULETOL
2610,LOXAPINA
2612,CLOZAPINA
2613,MIDAFLUR
2615,NIFURTIMOX
2616,TERBUTALINA
2617,DOBESILATO DE CALCIO
2618,ORMETOPRIMA
2619,ACIDO YOHIMBICO
2621,NARANOL
2622,FLUNIDAZOL
2623,NALBUFINA
2624,CLONIDINA
2625,FOSPIRATO
2626,ARANOTINA
2627,METOLAZONA
2628,CIPROQUINATO
263,SALICILATO DE CARBAZOCROMO
2630,POLACRILINA
2631,BISOBRINA
2632,ALEXIDINA
2633,PIQUIZILO
2634,HOQUIZILO
2635,AMBENOXANO
2636,BUTALAMINA
2637,BROMURO DE DACURONIO
2638,DEXPROPRANOLOL
2639,DIPRENORFINA
264,LEVALORFANO
2640,CLORURO DE DOFAMIO
2642,TIFORMINA
2643,LEVAMISOL
2644,APTOCAINA
2645,FAMPROFAZONA
2646,FEZATIONA
2647,TIAPIRINOL
2649,ACIDO HOPANTENICO
2650,HEXOPRENALINA
2651,LEVODOPA
2652,DIFLUPREDNATO
2653,TINIDAZOL
2654,BENDAZACO
2655,XIPRANOLOL
2656,OXITRIPTILINA
2657,IBUVERINA
2658,ACRIDOREX
2659,TRIFLUMIDATO
266,CICLOPENTOLATO
2660,IPRONIDAZOL
2661,DIFLUMIDONA
2662,ETISAZOL
2663,XILAZINA
2664,IODURO DE ESTERCURONIO
2665,NISOBAMATO
2667,ACIDO ELAGICO
2669,METIAPINA
2670,ACRONINA
2671,PREDNAZOLINA
2672,PENIMOCICLINA
2673,MENITRAZEPAM
2674,MEPIROXOL
2675,EPROZINOL
2676,COFISATINA
2677,CITIOLONA
2678,AMOPROXANO
2679,ACIDO IOCARMICO
2680,ACIDO FLAVODICO
2681,ETOPRINDOL
2683,NIFURMAZOL
2684,KALIDINOGENASA
2685,DEMOXITOCINA
2686,FLUNARIZINA
2687,PIRACETAM
2689,XIPAMIDA
2691,FAMOTINA
2692,BROMAZEPAM
2693,PIZOTIFENO
2694,ETIFELMINA
2695,POLIGEENAN
2696,ACIDO IOTRIZOICO
2697,MEZEPINA
2698,PINDOLOL
2699,BITARTRATO DE PRAJMALIO
27,CLORURO DE SUXETONIO
2700,MEGLUCICLINA
2701,METACETAMOL
2702,ACETONIDO DE FLUCLOROLONA
2703,ACIDO FENCLOZICO
2704,BUTAMIRATO
2705,GUAMECICLINA
2706,EDOGESTRONA
2707,GESTADIENOL
2708,ACEQUINOLINA
2710,BENOXAFOS
2711,PEXANTEL
2712,RESORANTEL
2713,RIZOLIPASA
2714,VINCAMINA
2715,ADIFENINA
2716,NIFURPIRINOL
2717,FLUTIAZINA
2718,CLONIXINO
2719,ACEDAPSONA
2720,CLONIXERILO
2722,TRAMADOL
2723,SUCRALFATO
2724,ENRAMICINA
2725,CLORTERMINA
2726,DEXETIMIDA
2728,MICONAZOL
2729,FLUCITOSINA
273,FURAZOLIDONA
2730,BROMURO DE DOMIFENO
2732,SIMFIBRATO
2733,HEPRONICATO
2734,NIFENALOL
2735,ENESTEBOL
2736,NIMORAZOL
2737,DIPROCUALONA
2738,COLESTIPOL
2739,EPIMESTROL
274,HEXILCAINA
2742,ACIDO IOXITALAMICO
2745,EPRAZINONA
2748,XIBORNOL
2749,KETOXAL
275,OXIBUPROCAINA
2750,ACIDO BENSULDAZICO
2751,GLIBORNURIDA
2752,MECRILATO
2753,TEMAZEPAM
2754,CLOSIRAMINA
2755,BUCRILATO
2756,OCRILATO
2757,TRENGESTONA
2758,ACIDO ETIDRONICO
2759,IOMETINA (131I)
2760,IOMETINA (125I)
2761,CINOXATO
2762,BUNOLOL
2763,MAPROTILINA
2764,CICLACILINA
2765,CLONAZEPAM
2766,ACIDO FENAFTICO
2768,ACIDO OXINIACICO
2769,PICLOPASTINA
2771,OXIBETAINA
2772,PRANOSAL
2773,TRIMEBUTINA
2774,IODURO DE ETIPIRIO
2775,EUPROCINA
2777,TIBOLONA
2779,DILAZEP
278,BROMURO DE PIRIDOSTIGMINA
2780,CLOFIBRATO DE ALUMINIO
2782,BRINASA
2783,ESCULAMINA
2784,FTORPROPAZINA
2785,IODURO DE TRUXICURIO
2786,CROMOCARBO
2787,IODURO DE TRUXIPICURIO
2788,TIPINDOL
2789,FTORMETAZINA
279,IODURO (131I) DE SODIO
2790,AMINOQUINOL
2791,SALAZODINA
2792,CLORURO DE FENIODIO
2793,CLORURO DE PROSPIDIO
2794,DIETIFENO
2795,FLUFENISAL
2796,ETOXADROL
2797,INJECTABLE DE CITRATO FERRICO (59FE)
2798,ROSA BENGALA (131I) DE SODIO
2799,XENON (133XE)
28,RACEMORFANO
2800,CLORMERODRINA (197HG)
2801,CIANOCOBALAMINA (58CO)
2802,CIANOCOBALAMINA (57CO)
2803,IODURO (125I) DE SODIO
2804,SEROALBUMINA HUMANA IODADA (131I)
2805,SEROALBUMINA HUMANA IODADA (125I)
2806,IODOHIPURATO (131I) DE SODIO
2807,METRIFUDIL
2808,BINIRAMICINA
2809,LORAZEPAM
2811,TOLDIMFOS
2812,BROMOCICLENO
2813,MESNA
2814,GESTACLONA
2815,GLICETANILO
2816,DIBUSADOL
2817,NIAPRAZINA
282,RESERPINA
2820,TILETAMINA
2822,OXISURAN
2823,CICLIOMENOL
2824,FEPROMIDA
2825,PERLAPINA
2826,ALCLOFENACO
2827,TRIFLOCINA
2828,FLUCRILATO
2829,CELABURATO
2830,FENTICLORO
2834,ACIDO GAMOLENICO
2836,CLORGILINA
2837,JOSAMICINA
2838,BEKANAMICINA
2839,CLORURO DE CARPRONIO
2840,OXETORONA
2841,HIDROTALCITA
2842,VIDARABINA
2843,TIPRENOLOL
2844,ZERANOL
2845,ETASULINA
2846,ETIFOXINA
2847,BUMADIZONA
2848,PROPIFENAZONA
2849,NICERITROL
2850,DEMOXEPAM
2852,OXAZIDIONA
2854,CARBOFENOTION
2855,FENCLOFOS
2856,CLOFENVINFOS
2857,ACIDO ARSANILICO
2859,DINITOLMIDA
286,ESTREPTONIAZIDA
2861,TOLMETINA
2864,PIVAMPICILINA
2865,IFOSFAMIDA
2866,TROFOSFAMIDA
2867,BELOXAMIDA
2868,TESIMIDA
2869,PRASTERONA
287,METIPRILON
2870,DELMADINONA
2873,CALUSTERONA
2874,SULFAGUANOL
2875,TRETINOINA
2876,METILDIGOXINA
2877,ESTRAMUSTINA
2878,TRAZODONA
288,AMINITROZOL
2880,NICOMOL
2881,CINMETACINA
2883,SALMEFAMOL
2884,CARBOCISTEINA
2885,TAUROLIDINA
2886,ANCROD
2887,CANNABINOL
2888,TICLATONA
2889,DESONIDA
289,CICRIMINA
2890,GLUBIONATO DE CALCIO
2892,SULFATROZOL
2893,TRAZITILINA
2894,BUFENIODO
2895,MAZINDOL
2896,ENPROMATO
2897,DICUMAROL
2898,DIMETICONA
2899,SURAMINA DE SODIO
29,RACEMETORFANO
290,METILSULFATO DE LAUDEXIO
2900,METILERGOMETRINA
2901,METILFENOBARBITAL
2902,CLORURO DE METILTIONINIO
2903,DIFENOXINA
2904,BROTIANIDA
2906,IMIDOCARBO
2907,CLANOBUTINA
2908,DENPIDAZONA
2909,LOFEPRAMINA
291,BUCLIZINA
2910,GLIDAZAMIDA
2911,NIFURATRONA
2912,CLOTRIMAZOL
2913,MOXESTROL
2915,TEFAZOLINA
2916,TRENBOLONA
2919,PENFLURIDOL
292,BENZATROPINA
2920,NOMIFENSINA
2922,NIFUNGINA
2923,GLISOXEPIDA
2925,POLIHEXANIDA
2926,ACIDO TOLFENAMICO
2927,NAFENOPINA
2928,PROBUCOL
2930,MITOSPERO
2931,CAMBENDAZOL
2933,QUINTIOFOS
2934,BROMURO DE DOTEFONIO
2935,DEMEGESTONA
2936,FLOCTAFENINA
2937,PROXIFEZONA
2938,RAFOXANIDA
2940,DELFANTRINA
2941,TILORONA
2942,MEBENDAZOL
2943,BUMETANIDA
2944,ACIDO IOZOMICO
2945,PROXIBUTENO
2947,CLOBENOSIDO
2949,LORBAMATO
295,NANDROLONA
2950,ACIDO MICOFENOLICO
2951,FLUNITRAZEPAM
2952,ALMESTRONA
2953,DIMEPREGNENO
2954,MEPIPRAZOL
2955,SUXIBUZONA
2956,BACLOFENO
2957,ORAZAMIDA
2958,DROTEBANOL
2959,CARMUSTINA
296,CANSILATO DE TRIMETAFAN
2960,ENPIPRAZOL
2961,TOSACTIDA
2963,PANIDAZOL
2964,PENDECAMAINA
2966,CARPERONA
2967,ACIDO POLIGLICOLICO
2968,MANOSULFANO
2969,DECIMEMIDA
2971,METIPRENALINA
2972,BROMURO DE TRANTELINIO
2973,BITIPAZONA
2976,AMEDALINA
2977,SUNCILINA
2978,NAPROXOL
2979,NAPROXENO
298,TETRACICLINA
2980,DALEDALINA
2981,AMCINAFIDA
2982,AMCINAFAL
2983,LETIMIDA
2987,MINOXIDIL
2988,TRICLOSAN
2989,CLOBENZEPAM
299,ETAVERINA
2990,TOBRAMICINA
2992,BROMOFOS
2993,MELINAMIDA
2994,AMADINONA
2996,EPICILINA
2997,IODURO DE TREPIRIO
2998,MORACIZINA
2999,FLUACIZINA
3,ACIDO IOPANOICO
30,NALORFINA
3000,DICARBINA
3001,CLORURO DE TROSPIO
3002,AZAPROCINA
3003,ETOFAMIDA
3004,VIMINOL
3005,DOXORUBICINA
3006,DETERENOL
3008,SUXEMERID
3009,PEMERIDA
301,SULFAPROXILINA
3012,SICANINA
3013,OXAZOLAM
3014,FOSFOMICINA
3015,ENFLURANO
3017,PENBUTOLOL
3018,NEFOPAM
3019,ASPARTAMO
3020,BUTIROSINA
3022,MIXIDINA
3024,ESTROFURATO
3026,BENSERAZIDA
3027,SISOMICINA
3028,SEVOFLURANO
3029,DENAVERINA
3030,SULFACLOZINA
3031,FLURANTEL
3032,TOPRILIDINA
3033,SULFACLORAZOL
3034,FLUTIZENOL
3035,ACIDO CINAMETICO
3036,ACIDO TIENILICO
3037,ALIBENDOL
3038,PROCINOLOL
3039,FEXICAINA
3040,OXAZORONA
3041,CLOMETACINA
3042,METOCALCONA
3043,MITOMICINA
3044,OXAFLOZANO
3045,PIPEBUZONA
3046,PIPOTIAZINA
3047,TRELOXINATO
3048,ROBENIDINA
3049,AMOXAPINA
305,CALCIOEDETATO DE SODIO
3050,BROMURO DE FENPIVERINIO
3051,PITOFENONA
3052,GRAMICIDINA S
3053,HELIOMICINA
3055,CLOBAZAM
3056,GLICLAZIDA
3057,CALCIFEDIOL
3058,PICOLAMINA
3059,VIQUIDIL
3060,PADIMATO
3061,ALETORFINA
3062,HOMPRENORFINA
3063,ACIDO BROMEBRICO
3064,INDORAMINA
3065,LISURIDA
3066,TOLPIPRAZOL
3067,PERATIZOL
3068,ESTIRIMAZOL
3069,PIROHEPTINA
3070,TIARAMIDA
3072,ACIDO CAPOBENICO
3073,FENOTEROL
3074,DINOPROST
3075,DINOPROSTONA
3076,TALSUPRAM
3077,TALOPRAM
3079,TINORIDINA
308,CROTETAMIDA
3080,ESPICLOMAZINA
3081,ETOCARLIDA
3082,BENZOBARBITAL
3083,IODURO DE DICOLINIO
3085,METAZIDA
3087,OSMADIZONA
3088,NICERGOLINA
3091,RUVAZONA
3092,DIMETOFRINA
3093,AMITEROL
3094,ACIDO IOLIDONICO
3095,ACIDO IODOXAMICO
3096,ACIDO IOLIXANICO
3097,METILSULFATO DE PENTAPIPERIO
3098,LOPERAMIDA
3099,FLUPERAMIDA
31,HIDROXITETRACAINA
3100,BERITROMICINA
3101,CICLOPIROX
3102,METIPIROX
3103,TREOSULFANO
3104,FENOPROFENO
3105,DROFENINA
3107,KETAZOLAM
3108,GUANABENZO
3109,INTRIPTILINA
3110,COTRIPTILINA
3113,SULTOPRIDA
3114,ZEPASTINA
3115,ACIDO IOMEGLAMICO
3116,METRIZAMIDA
3117,GITOFORMATO
3118,BENPROPERINA
3119,CEFRADINA
3120,GLUCOSAMINA
3121,RIMITEROL
3123,PICOPERINA
3124,FERROPOLIMALERO
3125,MOLSIDOMINA
3126,IODURO DE OXAPIO
3127,GUANAZODINA
3129,METILSULFATO DE RIMAZOLIO
313,ADIPIODONA
3130,TOFISOPAM
3131,POLOXAMERO
3132,QUIMOPAPAINA
3134,CUMAZOLINA
3135,BENAPRIZINA
3137,ACIDO CINEPAZICO
3139,DUOMETACINA
314,SULFADICRAMIDA
3140,FENABUTENO
3141,FENOXEDIL
3142,BROMOPRIDA
3143,MITOLACTOL
3145,QUINDOXINA
3146,SULBENICILINA
315,DIMETILTIAMBUTENO
3150,NIMETAZEPAM
3151,ACEGLATONA
3152,AZALOMICINA
3153,MOXIPRAQUINA
3154,CLOBETASOL
3155,CLOBETASONA
3156,CLOCIGUANIL
3157,DOXIBETASOL
3158,ACIBUTATO DE BETAMETASONA
316,ETILMETILTIAMBUTENO
3161,CLORURO DE METACOLINA
3162,ALONIMIDA
3163,GLISENTIDA
3164,INICARONA
3166,BUPRANOLOL
3169,URAPIDIL
317,DIETILTIAMBUTENO
3170,AMIXETRINA
3171,CETIEDIL
3172,BICLOFIBRATO
3173,PRETIADIL
3175,LEVACETILMETADOL
3176,PROCUAZONA
3177,SULFABENZAMIDA
3179,APRINDINA
318,TENILDIAMINA
3181,MORSUXIMIDA
3182,PRAZOCILINA
3183,HOMOSALATO
3184,LOMUSTINA
3185,APRAMICINA
3186,MIDODRINA
3187,FECLOBUZONA
3188,DEXPROXIBUTENO
3189,ECONAZOL
319,PROPOXICAINA
3190,CITENAZONA
3191,SEMUSTINA
3192,ACLANTATO
3193,ARTICAINA
3194,CILTOPRAZINA
3196,MEPRAMIDIL
3197,RIBOSTAMICINA
3198,ACIDO PIROMIDICO
3199,GIRACTIDA
3200,ACIDO PROTIZINICO
3202,EXIPROBEN
3203,MIBOLERONA
3204,CLORURO DE LAPIRIO
3205,BEMETIZIDA
3206,CINEPAZIDA
3209,ACIDO DIMECROTICO
3210,ACROCINONIDA
3211,LOTUCAINA
3212,ZIPEPROL
3213,RATIRONINA
3214,TRALONIDA
3216,ALFADOLONA
3217,IODURO DE BIDIMAZIO
3218,ALFAXALONA
3219,DIFETARSONA
3220,FLURBIPROFENO
3221,CLOGUANAMILO
3222,NIFEDIPINO
3223,TAURULTAM
3225,SUDOXICAM
3226,FOSAZEPAM
3228,METINODIOL
323,CARBIMAZOL
3230,AMOXICILINA
3232,DACARBAZINA
3233,TISOCUONA
3234,TROMANTADINA
3235,DIAMFENETIDA
3236,IFENPRODIL
3237,LENPERONA
3238,SOPITAZINA
3239,SECLAZONA
3241,TISOCROMIDA
3242,CAPROXAMINA
3243,TOLINDATO
3244,GLICARAMIDA
3245,CLOFIBRIDA
3246,BENRIXATO
3247,FLOREDIL
3249,FLOVERINA
325,BISCUMACETATO DE ETILO
3250,TROPATEPINA
3251,ACIDO BUCLOXICO
3253,TIADENOL
3255,CICARPERONA
3256,FLUPRANONA
3257,FENAPERONA
3258,CARBIDOPA
3259,NICTINDOL
3260,FOMINOBEN
3261,TRIFLUBAZAM
3262,MEXILETINA
3263,BROMURO DE IPRATROPIO
3264,CLENBUTEROL
3265,TOLONIDINA
3266,BUNITROLOL
3267,SALSALATO
3268,NICOFURATO
3269,FUROMAZINA
3270,DICLOFENACO
3271,DIFENAMIZOL
3272,CLOCAPRAMINA
3273,DETRALFATO
3274,TACLAMINA
3275,MOCIMICINA
3276,CINARINA
3277,MORCLOFONA
3278,ELEDOISINA
3279,ACIDO IOTRANICO
3280,CICORTONIDA
3281,ACIDO IOPRONICO
